Date;Eurostoxx50 ;CAC 40;Dow Jones;Eurostoxx Banks;Airbus SE;AXA SA;Carrefour SA;Daimler AG;Deutsche Telekom AG;Kering;Société Générale;Veolia Environnement SA;Vinci SA;S&P 500
21/10/2011;2337,51;3171,34;4087,67;105,22;20,35;10,71;18,08;36,72;9,26;93,65;18,97;11,02;34,44;1238,25
24/10/2011;2369,07;3220,46;4124,27;106,44;20,55;11,1;18,61;37,31;9,15;96,31;19,75;11,23;35,76;1254,19
25/10/2011;2343,96;3174,29;4050,2;104,81;21;10,9;18,21;37,75;9,11;100;19;10,65;35,09;1229,05
26/10/2011;2335,06;3169,62;4088,93;103,87;20,31;10,88;18,44;37,9;9,05;99,55;18,77;10,54;35,24;1242
27/10/2011;2476,92;3368,62;4218,8;115,73;21,57;12,48;19,78;39,07;9,43;104,96;23;11,07;37,71;1284,59
28/10/2011;2462,36;3348,63;4213,77;115,91;21,35;12,18;20,03;39,2;9,35;103,78;23,39;10,7;37,06;1285,09
31/10/2011;2385,22;3242,84;4128,75;108,29;21,37;11,77;19,23;37;9,19;101,71;21,1;10,28;35,7;1253,3
01/11/2011;2259,73;3068,33;4029,85;98,79;21,09;10,3;18,78;34,81;8,89;96,98;17,68;9,61;33,67;1218,28
02/11/2011;2291,89;3110,59;4029,31;99,75;21,29;10,41;18,93;35,42;9,1;98,83;17,6;9,81;34,22;1237,9
03/11/2011;2347,94;3195,47;4160,02;103,04;21,65;10,94;20,15;36,39;9,24;99,6;18,62;10,31;35,16;1261,15
04/11/2011;2291,47;3123,55;4140,34;100,26;21,33;10,54;19,66;34,99;9,02;97,75;17,93;9,78;34,38;1253,23
07/11/2011;2275,92;3103,6;4159,29;99,55;21,22;10,35;19,16;34,58;8,94;98,6;17,5;9,77;33,86;1261,12
08/11/2011;2303,2;3143,3;4194,59;100,97;20,87;10,57;19,65;34,27;9,01;100,95;18,77;9,65;34,12;1275,92
09/11/2011;2249,39;3075,16;4060,05;97,62;19,97;10,06;19,24;33,61;8,79;99,42;18,2;9,03;32,65;1229,1
10/11/2011;2254,92;3064,84;4100,01;97,78;20,97;10,2;19,4;33,24;9,11;97,7;18,1;9,15;32,05;1239,69
11/11/2011;2324,81;3149,38;4190,2;102,66;22,27;10,61;20,24;34,05;9,43;100,32;18,86;9,35;33,28;1263,85
14/11/2011;2288,32;3108,95;4158,17;100,25;22,05;10,41;19,66;33,66;9,38;100,99;18,63;8,92;32,53;1251,78
15/11/2011;2254;3049,13;4173,36;97,06;21,99;9,88;18,97;32,51;9,29;99,33;17,66;8,58;31,92;1257,81
16/11/2011;2267,96;3064,9;4104,17;97,85;22;9,84;19,1;32,23;9,23;99,46;17,64;8,73;32,5;1236,91
17/11/2011;2242,78;3010,29;4057,9;95,56;21,21;9,61;18,72;31,66;9,24;97,48;16,95;8,67;31,69;1216,13
18/11/2011;2236,68;2997,01;4073,35;95,56;21,31;9,51;18,43;31,62;9,3;96,85;16,67;8,78;31,06;1215,65
21/11/2011;2160,28;2894,94;3991,55;91,51;20,8;9,03;17,84;30,4;8,99;94,05;16,01;8,44;29,83;1192,98
22/11/2011;2136,81;2870,68;3959,18;88,42;20,58;8,62;17,49;29,85;8,95;94,01;15,47;8,15;29,66;1188,04
23/11/2011;2096,79;2822,43;3877,91;86,27;20,19;8,65;17,18;29,16;8,74;92,03;15,05;8,16;29,21;1161,79
24/11/2011;2090,25;2822,25;3877,91;87,33;20,74;8,71;17,1;29,44;8,69;91,31;15,51;8,32;28,95;1161,79
25/11/2011;2111,26;2856,97;3869,46;88,19;20,75;8,85;17,31;29,79;8,83;91,26;15,83;8,37;29,39;1158,67
28/11/2011;2221,76;3012,93;3971,14;94,3;21,37;10,01;18,9;32,14;9,18;95;17,35;8,86;30,99;1192,55
29/11/2011;2234,17;3026,76;3992,18;94,18;21,4;10,11;18,57;31,88;9,27;94,46;17,28;9;31,59;1195,19
30/11/2011;2330,43;3154,62;4155,81;98,6;22,2;10,72;19,75;33,61;9,64;100,18;18,08;9,46;33,11;1246,96
01/12/2011;2313,84;3129,95;4141,02;97,55;21,77;10,5;20,12;33,35;9,55;100,54;17,5;9,49;32,44;1244,58
02/12/2011;2342,5;3164,95;4142,79;102,7;21,93;11,07;19,85;33,93;9,26;100,41;18,91;9,41;33,32;1244,28
05/12/2011;2369,39;3201,28;4182,2;106,19;22,06;11,26;20,29;34,76;9,19;100,77;20,15;9,52;34;1257,08
06/12/2011;2356,71;3179,63;4183,54;105,92;21,93;11,26;19,01;34,31;9,15;100,86;20,27;9,09;33,56;1258,47
07/12/2011;2344,92;3175,98;4190,69;105,03;21,82;11,39;18,45;34,02;9,12;102,34;20;9,1;33,32;1261,01
08/12/2011;2288,05;3095,49;4113,77;100,47;21,82;10,95;17,76;32,82;9,08;99,6;19,1;8,52;32,34;1234,35
09/12/2011;2342,59;3172,35;4180,55;103,95;22,41;11,17;18,52;34,16;9,29;101,44;19,56;8,79;33,07;1255,19
12/12/2011;2269,46;3089,59;4131,67;98,77;22,04;10,45;17,83;33,06;9,02;99,96;18,6;8,47;32,28;1236,47
13/12/2011;2260,98;3078,72;4103,81;96,94;22,63;10,1;17,55;32,66;9,13;98,06;17,72;8,26;32,48;1225,73
14/12/2011;2205,91;2976,17;4055,53;93,81;22,15;9,69;16,62;31,66;9,08;94,96;16,31;8,05;31,49;1211,82
15/12/2011;2224,89;2998,73;4092,63;95,49;22,76;9,79;16,44;32,16;9,03;96,53;16,31;8,26;31,58;1215,75
16/12/2011;2202,72;2972,3;4109,47;95,37;22,65;9,77;16,01;31,78;9;95,5;16,55;8,09;31,43;1219,66
19/12/2011;2202,95;2974,2;4056,53;95,76;22,8;9,97;16,59;31,35;8,89;95,5;16,45;7,93;31,5;1205,35
20/12/2011;2262,39;3055,39;4173,86;100,26;23,6;10,43;17,4;33,19;8,84;97,88;17,22;8,05;32,21;1241,3
21/12/2011;2244,35;3030,47;4193,66;98,75;23,69;10,1;16,58;33,73;8,75;97,43;16,63;7,87;32,15;1243,72
22/12/2011;2273,02;3071,8;4217,72;100,77;23,65;10,27;16,99;34,14;8,81;98,83;17,18;8,12;32,6;1254
23/12/2011;2290,37;3102,09;4251,33;101,07;23,6;10,26;17,05;34,39;8,82;100,18;17,22;8,42;32,98;1265,33
27/12/2011;2290,31;3103,11;4257,3;100,12;23,59;10,25;17,09;34,42;8,81;99,28;16,86;8,4;32,92;1265,43
28/12/2011;2255,03;3071,08;4206,51;97,83;23,6;9,99;16,72;33,07;8,7;98,2;16,35;8,15;32,54;1249,64
29/12/2011;2292,28;3127,56;4254,4;99,39;24,08;9,88;17,27;33,52;8,83;98,96;16,7;8,36;33,01;1263,02
30/12/2011;2316,55;3159,81;4232,17;100,34;24,15;10,05;17,62;33,92;8,87;99,69;17,21;8,47;33,76;1257,6
02/01/2012;2370,2;3222,3;4232,17;102,55;24,5;10,43;18,12;35,37;9,17;101,13;17,69;8,94;34,45;1257,6
03/01/2012;2389,91;3245,4;4261,02;102,97;24,5;10,58;18,31;36,67;9,21;102,7;17,6;8,84;34,76;1277,06
04/01/2012;2349,89;3193,65;4264,59;99,29;24,57;10,4;17,59;36,37;9,02;102,21;17;8,49;34,55;1277,3
05/01/2012;2315,75;3144,91;4262,6;93,49;24,89;9,89;16,82;36,89;8,9;102,93;16,08;8,21;34,06;1281,06
06/01/2012;2298,65;3137,36;4247,54;91,61;24,77;9,8;16,61;36,47;8,86;102,43;15,57;8,13;33,74;1277,81
09/01/2012;2286,45;3127,69;4263,48;89,16;24,87;9,54;16,61;36,73;8,8;103,2;15;7,98;33,85;1280,7
10/01/2012;2347,47;3210,79;4295,26;93,15;25,03;10,27;16,85;38,26;8,96;106,31;15,75;8,2;35;1292,08
11/01/2012;2339,51;3204,83;4296,09;94,15;25,17;10,41;16,74;38,22;8,94;105,32;15,9;8,21;35,48;1292,48
12/01/2012;2345,85;3199,98;4303,18;96,53;25,04;10,48;16,63;38,17;8,95;104,69;16,3;8,43;35,4;1295,5
13/01/2012;2338,01;3196,49;4284,95;97,68;25,15;10,5;16,77;37,97;8,84;104,51;16,34;8,37;35,05;1289,09
16/01/2012;2361,56;3225;4284,95;97,97;25,68;10,54;16,58;39,35;8,92;105,36;16,55;8,51;35,19;1289,09
17/01/2012;2396,63;3269,99;4295,27;99,14;25,79;10,86;16,99;40,85;9,03;104,55;16,86;8,61;36,01;1293,67
18/01/2012;2390,64;3264,93;4325,16;98,73;25,87;10,98;17,46;41,37;8,93;105,77;17,76;8,14;36,2;1308,04
19/01/2012;2435,04;3328,94;4346,64;106,08;25,53;11,67;17,27;41,44;8,94;106,58;20,1;8,08;36,84;1314,5
20/01/2012;2426,96;3321,5;4360,91;107,15;25,65;11,92;17;41,96;8,82;108,11;21,01;8,12;36,77;1315,38
23/01/2012;2441,44;3338,42;4350,89;111,27;25,65;12,05;17,05;41,69;8,78;107,93;22,8;7,95;37,06;1316
24/01/2012;2432,07;3322,65;4330,24;110,08;25,97;11,94;16,92;41,39;8,71;107,88;21,57;8,23;36,33;1314,65
25/01/2012;2421,12;3312,48;4376,07;110,54;25,81;11,94;16,89;41,97;8,69;106,49;21;8,21;36,4;1326,05
26/01/2012;2460,4;3363,23;4378,19;112,33;25,45;12,08;18,15;43,38;8,85;110,14;21,01;8,63;37;1318,43
27/01/2012;2436,62;3318,76;4365,17;110,99;25,61;11,95;18,26;42,7;8,77;108,29;21,07;8,6;36,32;1316,33
30/01/2012;2404,62;3265,64;4355,88;106,8;25,38;11,55;17,52;42,35;8,72;107,39;19,71;8,24;35,36;1313,01
31/01/2012;2416,66;3298,55;4355,24;107,98;25,68;11,61;17,45;42,25;8,6;108,38;20,37;8,69;35,46;1312,41
01/02/2012;2470,79;3367,46;4379,74;112,92;25,96;12,27;17,9;43,85;8,68;111,31;21,57;9,19;36,12;1324,09
02/02/2012;2478,15;3376,66;4366,61;114,61;25,96;12,48;17,92;44,1;8,73;111,22;22,61;9,23;36,5;1325,54
03/02/2012;2515,15;3427,92;4413,2;117,15;27,54;12,72;18,39;45,46;8,83;113,47;24,25;9,48;37,16;1344,9
06/02/2012;2507,89;3405,27;4399,07;117;27,23;12,66;18,35;45,47;8,87;114,01;23,55;9,61;36,97;1344,33
07/02/2012;2514,12;3411,54;4405,84;118,6;26,96;12,66;18,22;44,64;8,88;112,66;23,84;9,67;36,83;1347,05
08/02/2012;2512,92;3410;4401,38;119,66;26,46;12,66;18,31;44,62;8,9;112,7;23,85;9,63;37,79;1349,96
09/02/2012;2522,34;3424,71;4402,72;120,92;26,83;12,66;18,14;46,68;8,92;111,89;25,13;9,47;38,41;1351,95
10/02/2012;2480,76;3373,14;4371,97;116,57;26,75;12,35;17,67;46,36;8,91;111,94;23,25;9,41;38,11;1342,64
13/02/2012;2491,54;3384,55;4400,36;115,86;27,05;12,42;17,68;47,05;8,9;111,94;22,74;9,49;38,08;1351,77
14/02/2012;2488,29;3375,64;4393,13;114,12;26,99;12,17;17,36;46,96;8,94;111,08;21,9;9,32;38,04;1350,5
15/02/2012;2493,96;3390,35;4345,07;115,08;27,04;12,22;17,35;46,6;8,92;112,12;22,38;9,18;37,85;1343,23
16/02/2012;2489,35;3393,25;4396,4;114,12;26,89;12,06;17,36;46,33;8,85;108,47;22,56;9,31;37,6;1358,04
17/02/2012;2520,31;3439,62;4398,67;116,75;27,12;12,31;17,95;47,79;8,95;108,51;24,03;9,59;38,16;1361,23
20/02/2012;2550,28;3472,54;4398,67;119,07;27,07;12,52;18,28;48,4;9;110,41;24,17;9,29;38,83;1361,23
21/02/2012;2541,6;3465,24;4381,88;118,43;27;12,45;18,3;47,98;9,02;110,54;24,3;9,21;38,85;1362,21
22/02/2012;2519;3447,37;4367,62;114,8;27,17;12,27;17,93;47,85;8,97;109,82;23,23;9,09;38,36;1357,66
23/02/2012;2508,08;3447,31;4382,36;112,86;27,3;12,15;17,83;46,93;8,7;112,48;23;8,93;38,53;1363,46
24/02/2012;2523,69;3467,03;4380,76;114,91;27,06;12,13;18,32;47,45;8,79;115,14;24,43;9,06;38,63;1365,74
27/02/2012;2513,06;3441,45;4387,52;113,76;27,17;12,03;17,91;46,09;8,87;113,6;23,71;8,99;38,35;1367,59
28/02/2012;2519,72;3453,99;4387,49;113,94;27,19;12;18,3;46,06;8,81;114,33;24,18;9;38,86;1372,18
29/02/2012;2512,11;3452,45;4375,69;114,25;27,27;12,11;18,82;45,4;8,76;114,96;24,25;9,19;39,09;1365,68
01/03/2012;2548,66;3499,73;4398,14;117,2;28,05;12,33;18,87;45,99;8,72;115,86;25,06;10,55;39,5;1374,09
02/03/2012;2546,16;3501,17;4385,74;117,61;27,65;12,39;18,88;46,24;8,66;115,5;25,4;11,05;39,41;1369,63
05/03/2012;2529,86;3487,54;4375,75;115,55;27,47;12,32;18,7;46;8,68;114,91;24,95;10,95;39,49;1364,33
06/03/2012;2443,52;3362,56;4316,15;109,41;26,45;11,73;17,74;43,58;8,49;111,76;23;10,42;37,76;1343,36
07/03/2012;2460,77;3392,33;4336,23;111,35;26,85;11,83;17,62;44,04;8,53;114,15;23,78;10,56;38,4;1352,63
08/03/2012;2514,22;3478,36;4368,73;114,78;29,74;11,98;17,72;46,18;8,65;116,89;24,67;11;39,19;1365,91
09/03/2012;2515,95;3487,48;4378,19;113,45;30,06;11,96;18,65;46,94;8,71;116,94;24,42;11,31;39,36;1370,87
12/03/2012;2514,97;3490,06;4388,88;111,97;29,7;11,94;18,59;47,67;8,71;119,15;23,99;11,5;39,68;1371,09
13/03/2012;2556,82;3550,16;4457,78;115,42;30,25;12,22;19,04;47,72;8,81;121,4;24,58;11,92;40;1395,95
14/03/2012;2574,79;3564,51;4431,66;117,04;30,56;12,67;18,93;48,26;8,82;121,35;24,85;12,01;40,27;1394,28
15/03/2012;2593,97;3580,21;4484,18;118,04;30,82;12,93;18,88;48,45;8,84;122,52;24,73;12,14;40,7;1402,6
16/03/2012;2608,3;3594,83;4479,18;119,1;31,1;13,18;19,34;47,23;8,87;122,43;25,22;12,76;40,79;1404,17
19/03/2012;2608,42;3577,88;4479,23;120,13;30,33;13,21;19,01;47,12;8,99;120,68;25,08;12,76;40,2;1409,75
20/03/2012;2576,61;3530,83;4452,11;118,5;30,44;13,01;19,02;45,05;9,03;119,28;24,64;12,52;39,56;1405,52
21/03/2012;2567,58;3527,37;4453,15;116,44;30,76;12,78;18,69;45,22;9,08;121,17;24,2;12,6;39,52;1402,89
22/03/2012;2530,22;3472,46;4412,08;113,61;30,24;12,65;18,25;44,8;9,05;118,88;23,45;12,27;39,12;1392,78
23/03/2012;2525,43;3476,18;4417,58;114,15;30,46;12,73;18,4;45,49;9,11;118,47;23,94;12,2;39,12;1397,11
26/03/2012;2539,87;3501,98;4469,87;113,83;30,86;12,83;18,44;46,65;9,18;120,14;23,83;12,56;39,43;1416,51
27/03/2012;2525,21;3469,59;4462,4;112,56;30,8;12,84;18,33;46,79;9,24;119,91;23,55;12,76;39,55;1412,52
28/03/2012;2496,68;3430,15;4438,09;110,75;30,7;12,66;18,11;45,78;9,13;117,57;22,87;12,35;38,91;1405,54
29/03/2012;2452,74;3381,12;4444,34;107,13;30,33;12,36;17,69;44,27;8,98;114,87;21,95;12,22;38,32;1403,28
30/03/2012;2477,28;3423,81;4460,53;107,95;30,71;12,43;17,98;45,21;9,03;116,22;21,97;12,44;39,1;1408,47
02/04/2012;2501,18;3462,91;4486,64;107,8;30,95;12,48;18,14;46,15;9,11;118,47;21,93;12,42;38,88;1419,04
03/04/2012;2458,98;3406,78;4472,38;103,8;31,17;12,15;17,77;45,77;9,05;117,48;21,12;11,92;38;1413,38
04/04/2012;2398,46;3313,47;4445,15;100,54;30,37;11,72;17,06;44,71;8,85;114,1;20,38;11,31;37,01;1398,96
05/04/2012;2392,54;3319,81;4440,21;99,75;30,69;11,68;17,11;42,86;8,8;114,82;20,23;11,21;37,13;1398,08
09/04/2012;2392,54;3319,81;4390,18;99,75;30,69;11,68;17,11;42,86;8,8;114,82;20,23;11,21;37,13;1382,2
10/04/2012;2321,53;3217,6;4314,68;94,93;29,73;11,11;16,31;40,82;8,68;112,43;18,97;10,98;35,73;1358,59
11/04/2012;2341,36;3237,69;4344,24;97,26;30,04;11,21;16,08;41,31;8,75;114,19;18,97;11,13;36,17;1368,71
12/04/2012;2352,24;3269,79;4408,94;97,73;30,9;11,27;16,18;41,77;8,73;113,11;18,9;11,21;36,37;1387,57
13/04/2012;2291,51;3189,09;4369,37;92,92;30,22;10,84;15,55;40,3;8,56;110;17,81;10,77;34,84;1370,26
16/04/2012;2301,19;3205,28;4398,62;90,99;30,67;10,7;15,41;40,85;8,55;110,05;17,1;10,68;34,92;1369,57
17/04/2012;2367,05;3292,51;4456,96;95,97;30,97;11,07;16,11;42,46;8,7;114,73;18,57;11,02;36,38;1390,78
18/04/2012;2327,84;3240,29;4438,74;92,56;30,64;10,84;15,77;42,03;8,58;110,32;17,64;10,77;35,24;1385,14
19/04/2012;2284,67;3174,02;4405,39;89,47;30,85;10,32;15,41;40,85;8,49;108,15;16,72;10,58;34,14;1376,92
20/04/2012;2311,27;3188,58;4425,77;91,26;30,59;10,7;15,22;41,23;8,55;105,95;17,3;10,7;33,82;1378,53
23/04/2012;2244,83;3098,37;4391,77;87,92;29,25;10,18;14,58;39,5;8,42;104,15;16,63;10,27;32,39;1366,94
24/04/2012;2284,08;3169,32;4425,37;90,26;29,75;10,4;14,95;40,28;8,53;104,55;17,18;10,45;33,34;1371,97
25/04/2012;2322,91;3233,46;4457,79;93,54;30,44;10,9;15,42;41,32;8,53;107,84;18,26;10,92;34,28;1390,69
26/04/2012;2322,69;3229,32;4470,22;91,43;30,29;10,72;15,51;42,66;8,48;113,06;17,62;10,79;34,11;1399,98
27/04/2012;2344,02;3266,27;4484,79;93,16;30,46;10,98;15,54;42,08;8,53;114,64;18,16;11,1;35,56;1403,36
30/04/2012;2306,43;3212,8;4474,87;91,59;29,83;10,7;15,18;41,77;8,52;113,83;17,86;11,07;35;1397,91
01/05/2012;2306,69;3212,8;4504,52;91,59;29,83;10,7;15,18;41,77;8,52;113,83;17,86;11,07;35;1405,82
02/05/2012;2290,31;3226,33;4509,42;88,93;30,16;10,54;14,95;41,37;8,45;112,88;18,03;10,59;35,18;1402,31
03/05/2012;2287,1;3223,36;4481,15;87,11;30,55;10,54;14,75;40,71;8,44;112,88;17,27;10,43;35,15;1391,57
04/05/2012;2248,34;3161,97;4437,86;87,62;29,53;9,66;14,32;39,29;8,46;110,23;17,3;10,48;34,26;1369,1
07/05/2012;2283,09;3214,22;4436,03;90,68;29,71;9,92;14,6;39,36;8,51;111,53;17,99;10,67;35,29;1369,58
08/05/2012;2236,11;3124,8;4419,34;88,63;28,74;9,51;14,25;38,25;8,56;109,69;17,14;10,47;34,65;1363,72
09/05/2012;2225,63;3118,65;4382,79;85,73;29,09;9,39;14,18;38,35;8,54;110,18;16,75;10,19;34,75;1354,58
10/05/2012;2247,38;3130,17;4388,29;89,35;28,84;9,91;14,53;38,37;8,8;108,97;17,51;10,48;35,11;1357,99
11/05/2012;2254,54;3129,77;4384,07;88,45;28,6;9,73;14,36;39,23;8,9;110,81;17,21;10,52;35,17;1353,39
14/05/2012;2201,95;3057,99;4348,44;85,08;28,73;9,51;14;38,52;8,82;109,19;16,5;10,18;33,92;1338,35
15/05/2012;2178,67;3039,27;4334,67;82,23;29,03;9,3;13,81;37,93;8,84;109,42;15,8;9,94;33,37;1330,66
16/05/2012;2175,34;3048,67;4325,9;81,63;29,38;9,5;13,91;38,15;8,76;109,19;16,05;10,03;32,86;1324,8
17/05/2012;2146,91;3011,99;4252,52;79,41;28,76;9,22;13,6;37,63;8,7;109,69;15,47;10,04;32,61;1304,86
18/05/2012;2144,69;3008;4223,64;80,89;27,81;9,36;13,81;37,04;8,75;107,25;15,82;10,09;32,8;1295,22
21/05/2012;2150,16;3027,15;4282,25;81,4;27,94;9,43;13,91;37,19;8,84;107,57;15,9;10,23;32,73;1315,99
22/05/2012;2192,85;3084,09;4286,96;83,85;28,51;9,7;13,93;38,36;8,9;109,51;16,64;9,67;33,76;1316,63
23/05/2012;2134,05;3003,27;4295,8;80,88;27,92;9,26;14,4;37,91;8,7;106,49;15,92;9,39;32,33;1318,86
24/05/2012;2156,52;3038,25;4314,67;81,73;27,99;9,36;14,2;38,1;8,88;106,26;16,29;9,6;32,61;1320,68
25/05/2012;2161,87;3047,94;4294,82;81,85;27,28;9,38;14,46;38,05;8,16;106,62;16,27;9,59;33,13;1317,82
28/05/2012;2147,92;3042,97;4294,82;80,09;27,62;9,31;14,27;37,85;8,1;106,58;16,15;9,49;33,1;1317,82
29/05/2012;2160,31;3084,7;4335,6;79,06;27,83;9,34;14,49;38,94;8,01;107,52;16,08;9,46;33,86;1332,42
30/05/2012;2116,18;3015,58;4273,66;77,65;27,07;9,13;14,12;37,95;7,91;105,09;15,92;9,33;32,71;1313,32
31/05/2012;2118,94;3017,01;4283,57;78,3;27,07;9,08;13,95;37,43;7,97;103,6;16,06;9,24;32,31;1310,33
01/06/2012;2068,66;2950,47;4187,57;77,67;26,15;8,8;13,71;35,52;7,81;100;15,97;9,08;31,62;1278,04
04/06/2012;2078,96;2954,49;4171,31;80,31;25,61;8,96;13,79;34,85;7,8;98,11;16,53;9,17;32,1;1278,18
05/06/2012;2087,31;2986,1;4184,06;81,49;25,76;9,04;14,2;34,74;7,71;98,56;17,19;9,21;32,44;1285,5
06/06/2012;2137,73;3058,44;4281,92;84,41;26,37;9,67;14,16;35,35;7,8;101,98;17,72;9,78;33,31;1315,13
07/06/2012;2143,08;3071,16;4294,57;85,45;27,33;9,68;13,91;35,47;7,8;104,82;17,73;9,7;33,05;1314,99
08/06/2012;2143,9;3051,69;4327,4;84,99;26,88;9,63;13,87;35,32;7,83;103,42;17,52;9,94;32,62;1325,66
11/06/2012;2137,7;3042,76;4281,07;83,27;26,8;9,68;13,82;35,23;7,87;103,42;16,97;9,59;32,92;1308,93
12/06/2012;2143,38;3046,91;4323,15;82,27;26,78;9,5;13,83;35;8,01;101,35;16,81;9,56;33,06;1324,18
13/06/2012;2143,5;3030,04;4301,47;82,71;26,59;9,44;13,57;34,27;8,06;100,54;16,78;9,51;32,51;1314,88
14/06/2012;2148,21;3032,45;4347,89;83,99;26,15;9,5;13,68;33,6;8,1;99,73;16,93;9,54;32,38;1329,1
15/06/2012;2181,23;3087,62;4380,98;85,62;26,03;9,89;14,49;34,03;8,12;100,9;17,78;9,99;33,77;1342,84
18/06/2012;2155,64;3066,19;4402,62;82,31;26,78;9,72;14,03;34,74;8,1;102,03;17,02;9,7;33,63;1344,78
19/06/2012;2198,01;3117,92;4432,71;84,71;26,83;10,08;14,27;35,4;8,27;103,87;17,48;9,82;34,47;1357,98
20/06/2012;2207,49;3126,52;4415,52;86,69;26,59;10,18;14,42;35,54;8,4;103,92;17,98;10,18;34,72;1355,69
21/06/2012;2199,42;3114,22;4334,74;86,57;26,9;10,19;14,41;35,07;8,34;102,7;17,74;10,17;34,68;1325,51
22/06/2012;2186,81;3090,9;4337,45;87,03;25,74;10,07;14,43;34,86;8,47;99,82;17,8;10,14;34,91;1335,02
25/06/2012;2130,71;3021,64;4285,33;82,48;26,26;9,7;14,02;33,88;8,28;100,18;16,75;9,75;34,25;1313,72
26/06/2012;2127,95;3012,71;4298,15;81,21;25,96;9,68;13,9;33,4;8,38;99,69;16,5;9,83;34,23;1319,99
27/06/2012;2165,61;3063,12;4330,22;83,59;26,63;9,86;14,06;33,86;8,52;99,73;17,09;10,2;35,1;1331,85
28/06/2012;2157,62;3051,68;4336,07;82,95;26,75;9,8;14,04;33,82;8,46;97,97;16,74;10,31;35,09;1329,04
29/06/2012;2264,72;3196,65;4427,42;90;27,94;10,48;14,55;35,35;8,65;101,13;18,41;9,98;36,79;1362,16
02/07/2012;2292,08;3240,2;4430,61;91,24;28,5;10,6;14,72;36,24;8,71;102,97;18,95;10,06;37,77;1365,51
03/07/2012;2320,43;3271,2;4448,02;92,09;28,43;10,7;14,96;37,06;8,71;103,11;18,67;10,1;37,31;1374,02
04/07/2012;2312,41;3267,75;4448,02;91,34;29;10,61;14,22;37,02;8,67;103,87;18,85;10,01;37,18;1374,02
05/07/2012;2284,92;3229,36;4437,74;88,36;28,5;10,45;13,85;36,55;8,66;103,96;18,59;9,43;36,75;1367,58
06/07/2012;2235,51;3168,79;4399,78;84,54;28,07;10;13,51;35,34;8,5;101,67;17,53;9,04;35,79;1354,68
09/07/2012;2227,91;3156,8;4387,37;84,23;28,52;9,9;13,07;35,3;8,54;100,95;17,51;8,84;35,93;1352,46
10/07/2012;2241,85;3175,41;4358,54;84,03;28,24;9,98;13,18;35,61;8,58;102,21;17,55;8,94;36,23;1341,47
11/07/2012;2246,23;3157,25;4351,39;84,94;26,92;10,06;13,2;35,32;8,73;98,65;17,59;8,91;35,3;1341,45
12/07/2012;2228,01;3135,18;4339,69;83,23;26,79;9,97;14,12;35,23;8,68;96,44;17,21;8,76;34,95;1334,76
13/07/2012;2259,09;3180,81;4412,13;82,76;27,22;10,06;14,55;36,4;9,18;98,42;17,18;9,03;35,16;1356,78
16/07/2012;2251,96;3179,9;4391,13;81,27;27,53;10,01;14,49;36,57;9,14;97,16;17,18;9,02;35,13;1353,64
17/07/2012;2250,75;3176,97;4398,26;80,8;27,06;10,02;14,1;36,57;9,18;98,02;17,37;9,12;34,92;1363,67
18/07/2012;2284,7;3235,4;4426,8;81,26;27,37;10,16;14,18;37,5;9,38;99,28;17,42;9,22;35,58;1372,78
19/07/2012;2302,45;3263,64;4445,25;81,89;27,64;10,16;14,24;38,06;9,49;101,35;17,14;9,35;35,81;1376,51
20/07/2012;2237,33;3193,89;4398,86;76,89;28,71;9,72;13,95;37,53;9,09;100,05;16,39;8,92;34,69;1362,66
23/07/2012;2179,31;3101,53;4360,26;75,18;27,93;9,19;13,36;36,44;8,91;97,34;15,64;8,6;32,88;1350,52
24/07/2012;2151,54;3074,68;4320,16;73,06;28,45;8,9;13,39;36,13;8,83;96,76;15,4;8,42;32,46;1338,31
25/07/2012;2159,09;3081,74;4324,85;73,38;27,9;8,92;13,46;37,62;8,81;97,79;15,59;8,52;32,53;1337,89
26/07/2012;2251,05;3207,12;4395,78;79,64;28,21;9,45;14,02;38,25;9,18;102,03;16,97;8,84;34,3;1360,02
27/07/2012;2301,23;3280,19;4466,59;83,06;29,81;9,79;14,19;39,33;9,26;108,78;18;8,95;34,56;1385,97
30/07/2012;2340,31;3320,71;4466,66;86,29;29,72;10;14,65;40,09;9,2;110,9;18,69;9,3;35,47;1385,3
31/07/2012;2325,72;3291,66;4442,24;85,12;29,26;9,95;14,59;40,71;9,18;109,91;18,01;9,18;34,55;1379,32
01/08/2012;2333,38;3321,56;4405,1;85,25;31,01;10,07;14,73;40,16;9,21;110,59;18,11;9,23;33,78;1375,14
02/08/2012;2263,36;3232,46;4381,51;79,82;30,28;9,7;14,31;39,02;9,03;109,24;16,8;8,15;32,05;1365
03/08/2012;2372,58;3374,19;4454,76;86,44;31,2;10,19;14,9;40,44;9,35;111,8;18,53;8,35;33,78;1390,99
06/08/2012;2399,32;3401,56;4454,45;88,82;30,8;10,48;15,61;41,12;9,29;113,47;18,93;8,29;34,4;1394,23
07/08/2012;2440,24;3453,28;4456,76;90,93;30,7;10,88;16,09;41,81;9,4;114,6;19,4;8,34;35,28;1401,35
08/08/2012;2432,28;3438,26;4452,29;91,15;30,25;11,03;15,81;41,56;9,39;114,55;19,61;8,25;35;1402,22
09/08/2012;2437,04;3456,71;4444,99;91,18;30,62;11,25;16;41,35;9,21;115,09;19,87;8,26;35,1;1402,8
